,ALA,CEA,CWP,NEA,NEF,NPL,NWP,SEA,SPL,SWP,CAN,USA,USC
1998,-2.23,2.28,-0.61,1.43,-0.27,-2.06,-1.17,1.57,2.66,2.0,-1.09,1.64,0.69
1998,-2.05,3.41,-0.43,2.91,0.3,-1.44,-1.38,2.99,5.43,1.05,-0.46,2.96,1.81
1998,-2.55,0.85,-0.48,2.7,-0.85,-2.65,-1.08,0.81,3.32,-0.11,-1.7,0.14,-0.59
1998,-1.21,0.47,1.37,0.94,-1.57,-1.55,0.8,0.35,2.07,0.02,-0.6,0.44,0.06
1998,-1.79,1.03,-0.47,0.49,-2.16,-0.94,-1.09,1.18,1.34,-1.81,-2.03,-0.03,-0.77
1999,-2.51,1.23,0.16,-0.53,-2.1,-1.64,-0.24,1.62,1.79,-0.67,-1.64,0.42,-0.25
1999,-0.47,2.97,1.78,1.27,-0.51,-2.21,2.02,2.61,2.57,-0.8,0.94,2.07,1.81
1999,-1.61,0.96,1.34,1.38,-0.21,-2.23,1.6,1.25,2.4,0.09,0.44,1.01,0.88
1999,-3.19,1.39,-0.83,2.66,-0.75,-1.63,-0.97,1.91,2.1,0.12,-1.1,0.81,0.16
1999,-3.24,2.2,-0.51,1.11,-1.63,-1.56,-0.58,2.16,2.43,0.83,-1.73,1.63,-0.04
1999,-3.06,1.2,0.09,0.85,-1.46,-2.37,-0.05,1.48,1.76,0.76,-1.42,0.71,-0.25
1999,-3.4,2.7,0.05,2.58,-0.96,-1.4,0.55,1.96,2.25,0.52,-0.55,1.15,0.42
1999,-2.09,2.65,0.3,2.61,-1.44,-1.35,0.58,2.71,1.56,0.01,-1.08,1.96,0.93
1999,-1.95,3.27,-1.79,1.35,-0.69,-1.16,-1.83,4.99,1.44,-0.09,-1.46,2.42,0.9
1999,-2.33,0.74,-1.65,2.19,-0.74,-1.67,-1.91,2.01,1.91,-0.71,-1.96,0.22,-0.63
1999,-0.5,0.11,0.5,0.21,-0.76,-1.49,0.49,0.95,1.03,-0.71,-0.35,0.29,0.06
1999,-1.46,0.92,-0.73,0.79,-0.48,-1.14,-1.09,1.29,1.14,-1.73,-1.06,0.01,-0.38
2000,-2.57,0.24,-0.06,1.44,-0.38,-2.28,-0.51,0.83,1.29,-0.95,-0.86,-0.48,-0.67
2000,-1.16,-0.16,0.85,0.32,-1.7,-1.8,0.48,0.44,1.68,0.31,-0.76,0.0,-0.23
2000,-1.23,1.56,-0.9,1.05,0.0,-1.59,-0.6,1.28,2.11,-0.07,-0.43,0.97,0.53
2000,-2.38,1.05,-0.19,1.39,-0.43,-1.87,-0.35,1.47,1.46,0.04,-0.68,0.68,0.23
2000,-3.01,2.54,1.43,2.16,-0.15,-1.07,0.47,1.32,1.84,0.63,-0.06,1.66,0.89
2000,-3.41,1.45,0.24,1.51,-0.7,-1.8,-0.71,1.04,1.63,1.76,-0.99,0.74,-0.02
2000,-2.67,3.72,0.09,2.33,0.39,-1.6,-0.07,2.84,1.58,0.59,0.12,2.2,1.4
2000,-2.77,2.18,-0.95,1.67,0.17,-1.7,-0.94,2.46,1.69,0.06,-0.52,1.01,0.5
2000,-2.37,2.67,-0.72,1.35,-0.7,-1.23,-0.91,2.94,0.84,0.07,-1.07,1.07,0.18
2000,-2.06,0.73,-0.05,1.69,-1.35,-2.09,-0.5,1.44,1.85,-0.12,-1.71,0.42,-0.35
2000,-1.99,1.4,-1.63,1.82,-1.03,-1.67,-1.76,1.51,1.74,-0.65,-1.73,0.31,-0.53
2000,-1.77,-0.15,-1.08,1.51,-2.41,-1.62,-1.61,0.3,0.78,-1.24,-2.53,-1.01,-1.68
2001,-0.13,1.64,-0.67,1.6,-1.17,-1.93,-0.6,-0.44,0.52,-0.65,-1.3,0.36,-0.17
2001,-2.23,0.18,-1.12,1.65,-1.93,-2.35,-1.34,-0.36,1.38,-0.45,-2.17,-0.94,-1.33
2001,-2.57,1.49,-1.21,1.54,-1.04,-1.98,-1.02,0.81,1.33,0.34,-1.37,0.43,-0.2
2001,-2.97,0.69,-0.67,1.25,-0.83,-2.16,-0.87,0.54,2.39,-0.87,-1.28,-0.09,-0.56
2001,-2.73,1.84,-1.23,1.74,-1.28,-1.23,-1.11,1.22,1.61,1.48,-1.5,1.07,-0.23
2001,-3.72,1.29,-1.44,1.51,-1.41,-2.37,-1.71,0.04,1.04,0.48,-2.02,-0.38,-1.19
2001,-3.04,2.61,-1.46,2.58,-1.39,-1.47,-1.29,2.09,1.74,0.27,-1.67,0.95,-0.3
2001,-1.9,1.61,-0.11,2.14,-2.1,-1.28,0.25,1.59,2.51,-0.2,-1.83,0.97,-0.15
2001,-1.09,3.48,-0.88,1.54,-1.71,-1.87,-0.57,2.31,1.62,0.07,-1.77,2.26,0.63
2001,-2.07,0.95,-1.17,1.94,-1.39,-1.18,-1.04,1.14,2.6,-0.13,-1.91,0.35,-0.49
2001,-0.99,0.43,0.52,0.5,-1.22,-2.26,0.65,1.53,2.38,0.02,-0.61,0.81,0.33
2001,-1.25,1.36,0.55,1.08,-1.05,-1.42,0.34,1.86,2.09,-0.52,-0.51,1.05,0.59
2002,-1.53,0.5,0.19,1.6,-0.85,-1.47,0.19,-0.05,1.26,-0.6,-0.5,-0.22,-0.34
2002,-1.5,1.67,-0.5,2.4,-0.54,-2.49,-0.74,0.8,1.85,-0.45,-1.0,0.35,-0.04
2002,-5.26,-0.6,-0.91,0.07,-1.06,-2.1,-0.95,0.35,2.38,-0.39,-1.43,-1.18,-1.37
2002,-5.47,0.1,-0.69,0.82,-0.52,-1.69,-1.06,1.6,2.41,-0.28,-1.07,-0.71,-0.93
2002,-5.89,0.28,-1.27,1.74,-0.41,-1.62,-1.19,1.2,2.48,-0.53,-0.81,-0.91,-0.95
2002,-3.69,1.36,-0.57,1.07,0.6,-2.73,-0.34,2.29,2.91,-0.09,0.07,0.87,0.56
2002,-2.96,2.07,-0.07,2.07,0.25,-2.0,-0.13,1.65,2.64,0.59,-0.06,0.98,0.57
2002,-2.43,1.77,-0.72,2.37,-1.03,-1.42,-1.09,3.08,3.78,-0.01,-1.55,1.53,0.39
2002,-2.15,3.37,-0.25,2.71,-1.63,-1.09,-0.46,4.12,4.83,0.6,-1.46,3.1,1.38
2002,-3.03,2.55,-1.96,2.19,-2.44,-1.6,-2.29,2.65,3.2,0.13,-3.6,1.6,-0.09
2002,-0.6,0.44,0.06,1.38,-1.54,-1.32,-0.01,0.51,1.49,1.17,-1.0,0.63,0.03
2002,0.49,1.2,1.91,2.38,-2.68,-1.35,1.96,0.7,1.22,1.9,-0.36,1.87,1.26
2003,0.0,1.13,0.74,2.26,-2.6,-0.77,1.13,0.03,0.98,0.6,-0.68,0.91,0.46
2003,-2.08,-0.6,-0.52,0.7,-3.09,-2.35,-0.9,0.45,2.3,1.1,-2.51,-0.53,-1.13
2003,-3.01,1.53,0.57,0.72,-2.03,-1.53,0.76,2.04,2.47,-0.73,-1.16,1.02,0.3
2003,-2.35,1.41,1.83,0.4,-2.12,-1.81,1.98,2.71,1.46,0.73,-1.11,1.71,0.82
2003,-3.63,2.57,0.26,1.74,-1.3,-1.78,-0.19,1.85,1.48,0.25,-1.34,1.45,0.07
2003,-3.82,3.09,-0.64,1.94,-1.03,-2.45,-1.33,1.78,1.29,0.78,-1.56,1.46,0.14
2003,-3.02,2.82,-0.33,2.07,-1.21,-1.87,-0.81,1.61,2.95,0.77,-1.4,1.35,0.09
2003,-2.3,1.98,1.03,2.37,0.27,-2.06,-0.01,1.67,2.49,1.4,-0.01,1.53,1.12
2003,-1.79,5.2,-0.57,1.15,-1.51,-1.3,-0.59,4.01,3.42,0.35,-1.55,3.89,1.87
2003,-1.9,1.59,1.17,1.44,-0.8,-1.6,1.2,2.03,3.25,1.83,-0.15,2.01,1.74
2003,-2.68,1.01,-0.27,1.38,0.71,-1.26,-0.61,1.91,2.4,0.2,-0.03,0.46,0.32
2003,-0.26,1.52,1.24,1.66,2.33,-1.76,1.26,1.5,1.57,1.0,2.03,1.75,2.05
2004,-1.92,0.55,0.86,3.57,0.54,-2.1,0.8,1.38,2.59,0.83,0.72,0.72,0.8
2004,-0.82,0.64,0.52,2.97,-0.96,-2.28,0.39,1.42,2.65,0.29,-0.38,0.71,0.41
2004,-3.18,1.16,-0.7,0.23,-0.34,-2.17,-0.45,0.79,2.45,1.07,-0.7,0.45,0.07
2004,-2.68,0.6,-0.15,1.11,-0.5,-2.05,-0.09,0.64,1.57,0.46,-0.66,0.13,-0.16
2004,-4.66,1.2,0.92,1.53,-0.48,-1.67,0.59,0.78,2.7,1.52,-0.41,0.45,0.03
2004,-4.18,1.97,0.32,2.6,-0.32,-2.3,-0.96,1.39,2.19,1.38,-0.81,0.97,0.2
2004,-2.88,3.18,0.6,-0.2,0.16,-2.34,-0.45,1.79,2.14,0.63,-0.4,1.61,0.78
2004,-3.03,2.13,1.02,-0.21,-0.02,-1.99,0.07,1.64,2.36,0.49,-0.35,0.99,0.57
2004,-2.3,4.24,1.22,-1.19,0.5,-2.3,0.93,2.88,2.69,1.24,0.35,3.02,2.28
2004,-2.73,3.85,0.93,-0.82,-0.33,-2.09,0.39,2.27,1.7,1.35,-0.45,2.83,2.35
2004,-2.24,1.72,-1.21,-1.69,-1.58,-1.73,-1.02,1.83,2.24,0.38,-1.83,0.86,-0.17
2004,-2.2,1.98,-0.37,-0.81,-1.54,-2.52,-0.3,0.44,1.62,1.25,-1.45,0.66,-0.05
2005,-3.15,3.37,0.64,1.11,-0.92,-2.45,0.73,2.19,3.05,1.89,-0.35,2.11,1.49
2005,-2.02,2.88,-0.63,0.13,-0.54,-3.51,-0.36,2.97,4.39,1.53,-0.96,1.73,1.0
2005,-2.51,2.54,0.33,2.69,-0.49,-2.04,0.87,0.97,2.1,1.1,-0.03,1.4,0.99
2005,-2.42,2.64,0.97,1.53,0.9,-1.45,1.63,2.54,1.34,1.27,1.34,2.39,2.26
2005,-2.68,4.89,3.34,2.37,-0.03,-1.89,3.0,2.49,1.76,2.32,0.62,4.06,2.61
2005,-4.1,3.45,0.72,2.38,-0.32,-2.81,-0.38,3.02,2.86,0.69,-0.64,2.48,1.19
2005,-2.45,4.85,0.77,2.07,-1.17,-1.74,0.19,3.38,3.33,1.54,-0.91,3.65,1.74
2005,-2.38,3.14,0.14,1.43,-1.7,-1.56,-0.27,3.47,2.35,1.3,-1.81,2.81,1.21
2005,-2.16,3.24,-1.36,-0.41,-1.32,-0.8,-1.48,4.18,3.01,-0.08,-1.83,2.29,0.61
2005,-1.2,3.14,0.68,-1.07,0.97,-1.88,0.88,2.12,2.51,0.29,0.97,2.86,2.97
2005,-1.19,1.13,-0.62,-0.67,-0.39,-1.44,-0.47,0.47,0.63,-0.21,-0.72,0.25,-0.13
2005,-0.28,1.23,0.13,1.37,-0.01,-1.49,0.34,0.58,0.96,0.28,0.11,0.91,0.71
2006,-0.44,2.83,1.77,1.6,0.98,-1.81,2.14,0.98,0.33,-0.06,1.83,1.89,2.07
2006,-2.33,1.64,-0.73,2.78,0.78,-1.4,-0.88,0.73,1.39,-0.26,-0.26,-0.01,-0.09
2006,-3.58,1.15,1.34,2.36,0.18,-1.72,1.5,1.07,2.14,0.58,0.77,0.68,0.77
2006,-1.62,1.27,1.98,1.39,0.07,-1.51,2.07,1.45,1.45,2.64,0.83,1.69,1.56
2006,-3.75,3.99,0.86,2.16,-0.4,-1.34,0.49,2.2,0.98,2.61,-0.31,2.74,1.37
2006,-3.53,2.9,0.65,1.29,-0.63,-2.45,-0.46,1.3,1.04,1.73,-0.92,1.56,0.51
2006,-3.3,3.02,0.57,-1.47,-0.54,-1.74,-0.29,0.89,1.96,2.45,-0.79,1.36,0.41
2006,-2.22,3.19,0.22,1.43,-0.52,-1.56,-0.71,1.89,2.09,1.64,-0.99,2.33,1.25
2006,-2.35,6.08,-0.54,-0.21,-0.77,-1.94,-1.27,3.22,1.21,0.91,-1.49,3.43,1.58
2006,-3.51,2.72,-1.2,3.7,1.61,-0.62,-2.11,1.44,2.29,1.53,0.15,1.22,1.16
2006,-2.84,2.65,1.38,0.79,2.12,-1.73,0.94,1.15,1.2,0.73,1.57,1.38,1.69
2006,-0.47,0.86,0.26,-1.25,1.34,-1.49,0.26,1.18,1.49,0.31,0.68,0.9,0.92
2007,-2.61,1.54,-1.0,-1.19,0.24,-1.7,-1.03,1.3,2.36,-0.28,-0.92,0.31,-0.08
2007,-2.29,-0.85,0.04,3.73,-0.71,-1.4,0.25,0.46,1.72,-0.49,-0.21,-0.91,-0.74
2007,-3.93,-0.35,-0.92,1.05,-0.27,-2.68,-0.18,0.47,2.11,-1.11,-0.53,-0.89,-0.83
2007,-2.71,1.6,-0.02,1.53,0.02,-2.22,0.65,1.34,2.88,-0.26,0.09,1.06,0.81
2007,-4.64,1.11,-0.98,1.53,-1.03,-1.67,-0.29,2.74,3.19,0.0,-1.12,0.8,-0.17
2007,-4.31,3.44,-0.4,2.16,-0.6,-2.01,0.22,2.63,2.58,0.08,-0.54,1.95,0.92
2007,-2.68,3.3,1.17,2.33,-0.89,-1.8,1.01,2.73,3.32,1.06,-0.35,2.52,1.35
2007,-3.03,2.96,0.54,3.08,-1.49,-1.7,0.58,2.58,4.05,0.82,-1.15,2.18,1.06
2007,-2.87,2.21,-0.74,2.32,-2.16,-1.66,-0.62,2.85,3.01,-0.02,-2.05,0.82,-0.53
2007,-2.14,2.5,0.47,3.7,-1.55,-1.95,0.77,2.33,3.55,-0.75,-0.99,2.07,1.43
2007,-2.18,1.05,-1.35,0.5,-2.12,-1.91,-0.98,1.04,1.77,-0.66,-2.02,-0.1,-0.95
2007,-2.11,1.28,-0.01,1.08,-1.79,-2.65,-0.06,1.21,1.69,-1.03,-1.35,0.24,-0.32
2008,-2.43,1.91,0.45,0.95,0.04,-1.93,0.53,0.8,3.13,0.03,0.13,0.82,0.67
2008,-1.84,1.27,-0.46,1.46,-0.1,-2.62,-0.48,0.58,2.42,-0.34,-0.64,0.08,-0.13
2008,-3.35,1.44,-1.37,1.22,-0.21,-2.42,-1.14,0.3,1.56,-1.38,-0.93,-0.2,-0.48
2008,-4.74,1.57,-0.92,1.74,0.59,-1.87,-1.18,2.38,2.42,-0.75,-0.18,0.59,0.36
2008,-4.93,4.91,-0.64,2.16,0.26,-1.51,-0.21,2.33,2.48,0.99,0.06,2.69,1.54
2008,-4.53,2.68,-0.39,2.82,0.7,-2.52,-0.94,0.87,2.15,1.51,0.0,0.95,0.57
2008,-2.65,2.96,1.01,2.83,1.03,-2.27,0.25,2.83,3.42,2.42,0.66,2.69,1.98
2008,-1.75,2.82,2.08,2.84,2.55,-1.92,1.56,3.72,1.86,2.75,2.79,3.58,3.95
2008,-2.56,4.26,-0.53,1.54,-0.12,-2.44,-0.96,5.76,4.09,1.19,-0.84,4.0,2.33
2008,-2.44,2.38,-1.19,2.44,-0.87,-2.16,-1.36,2.31,3.25,0.29,-1.81,1.75,0.8
2008,-1.86,1.49,-0.26,1.09,-0.28,-1.49,-0.22,1.45,1.95,0.18,-0.43,0.87,0.45
2008,-3.34,0.55,-0.72,1.8,-0.58,-1.62,-1.07,0.41,1.47,0.11,-1.11,-0.84,-1.03
2009,-3.28,1.46,-1.21,2.18,0.09,-1.7,-1.64,-0.04,1.16,-0.81,-1.24,-0.67,-0.94
2009,-3.21,1.5,-0.51,3.16,0.81,-2.49,-0.75,-0.13,2.23,0.11,-0.26,-0.43,-0.4
2009,-4.61,1.66,-0.5,1.87,0.36,-2.42,-0.42,1.41,2.18,0.14,-0.16,0.46,0.27
2009,-5.54,1.36,-1.13,1.95,0.7,-2.16,-1.55,1.84,1.82,-0.29,-0.27,0.06,-0.06
2009,-6.3,2.05,0.34,2.79,-0.48,-1.89,-0.21,1.9,2.18,1.39,-0.61,0.74,0.08
2009,-4.8,5.66,1.21,3.48,0.36,-2.01,0.05,3.31,1.91,2.22,0.21,3.77,2.38
2009,-4.89,6.34,0.13,3.34,1.54,-1.53,-0.73,3.14,2.32,1.14,0.7,2.87,2.12
2009,-2.99,3.07,0.53,2.84,0.53,-1.7,-0.06,2.79,3.46,1.05,0.28,2.32,1.84
2009,-1.71,5.67,0.59,2.13,-0.9,-2.16,0.51,6.43,3.11,0.92,-0.68,5.54,3.48
2009,-3.22,4.01,0.59,4.2,-0.3,-1.53,-0.03,2.64,3.07,2.24,-0.33,3.18,2.71
2009,-0.89,3.56,0.65,0.5,-0.84,-1.44,0.94,3.72,3.36,0.57,-0.11,3.8,2.72
2009,-2.81,2.69,-0.27,2.53,-0.34,-1.01,-0.47,3.83,3.29,2.21,-0.47,2.17,1.44
2010,-0.45,3.83,2.46,3.41,0.4,-1.81,3.1,2.03,2.32,2.14,2.28,3.48,3.44
2010,-0.95,3.82,1.0,5.24,0.42,-2.55,1.23,2.19,3.18,1.69,1.01,2.45,2.11
2010,-1.26,5.43,0.42,2.69,0.53,-1.53,1.21,1.73,1.12,0.47,0.9,3.05,2.51
2010,-2.36,2.44,1.72,2.52,-1.32,-1.28,2.18,1.5,2.17,2.15,-0.17,2.28,1.6
2010,-5.28,3.19,0.54,4.26,-2.08,-1.73,0.03,1.71,2.37,-0.12,-1.88,1.35,-0.28
2010,-4.48,4.06,0.38,4.13,-1.81,-2.66,-1.15,2.15,2.69,0.29,-2.05,2.21,0.36
2010,-4.86,4.58,-0.86,3.84,-1.36,-1.94,-1.41,3.29,5.55,0.05,-1.72,2.3,0.5
2010,-4.24,4.54,-0.36,3.08,-1.4,-0.93,-0.96,4.13,3.8,-0.2,-1.68,2.78,1.25
2010,-3.53,5.79,-0.08,3.89,-0.34,-0.8,-0.07,4.41,4.87,-0.51,-0.18,3.22,2.13
2010,-2.38,3.08,0.18,5.46,0.69,-0.69,0.43,1.55,1.67,-0.32,0.98,1.77,2.0
2010,-2.4,2.95,-0.2,1.82,0.14,-1.85,-0.36,1.79,1.74,-0.5,-0.28,1.48,0.96
2010,-2.12,3.04,1.67,3.69,1.95,-1.62,1.63,0.36,1.18,0.81,2.18,1.52,1.93
2011,-3.28,3.19,-0.35,3.57,0.73,-1.81,-0.48,0.57,1.84,-0.04,-0.01,0.73,0.55
2011,-3.11,2.12,-0.47,4.3,-0.57,-1.8,-0.54,0.64,1.17,-0.21,-0.71,-0.08,-0.27
2011,-3.74,2.71,2.19,1.87,0.28,-3.06,2.32,1.44,2.27,0.66,1.06,1.64,1.56
2011,-3.71,2.09,1.06,2.1,-0.14,-2.28,0.78,1.41,2.29,1.35,0.03,1.48,1.1
2011,-5.23,5.71,1.56,2.58,1.35,-2.38,1.25,1.8,2.47,1.83,1.3,3.26,2.54
2011,-5.71,5.24,1.52,3.69,1.21,-2.73,0.47,2.22,2.25,1.77,0.98,2.85,2.19
2011,-3.92,6.31,1.2,4.86,0.66,-2.0,1.25,3.72,2.99,2.07,0.93,3.97,2.91
2011,-3.11,5.11,0.08,3.08,0.63,-1.49,0.12,4.18,2.51,0.75,0.5,3.88,3.09
2011,-1.86,7.42,0.2,2.32,0.55,-1.94,0.69,3.36,0.89,0.14,0.55,4.35,3.31
2011,-2.71,4.02,0.28,4.96,0.39,-1.53,0.21,1.48,1.44,0.14,0.43,2.24,2.19
2011,-2.67,1.98,-0.07,1.23,-1.48,-1.61,-0.04,1.73,1.57,-0.25,-1.03,0.82,0.15
2011,-3.07,2.35,-2.3,0.64,-0.69,-2.52,-2.28,2.18,2.59,-0.66,-2.11,0.45,-0.44
2012,-2.59,2.32,0.03,1.11,-0.86,-2.28,0.27,1.02,1.58,-0.28,-0.61,0.71,0.33
2012,-1.99,1.85,-0.63,2.97,-0.28,-2.62,-0.5,1.92,3.04,-0.49,-0.69,0.62,0.26
2012,-3.23,2.17,1.37,1.71,1.0,-2.42,1.51,1.68,2.97,0.28,1.23,1.47,1.5
2012,-3.07,2.05,2.21,2.66,-0.89,-1.99,2.19,3.01,3.0,1.19,0.11,2.33,1.74
2012,-4.27,3.3,0.63,1.95,-1.21,-1.56,0.37,3.18,2.16,1.45,-1.08,2.59,0.85
2012,-4.2,5.6,1.33,2.82,-0.75,-2.01,1.07,5.38,3.49,2.16,-0.3,5.0,2.88
2012,-4.32,5.67,1.28,3.84,-1.52,-1.67,1.03,3.99,3.61,1.05,-0.73,3.51,1.76
2012,-3.72,4.14,0.88,3.08,-1.58,-1.77,0.32,4.66,3.64,2.0,-1.37,3.66,2.04
2012,-2.93,3.75,-0.69,1.93,-1.92,-1.51,-1.33,2.91,2.22,1.07,-2.19,1.86,0.12
2012,-4.96,3.89,0.77,3.45,-0.72,-1.95,-0.05,2.13,1.54,1.7,-0.81,1.86,1.33
2012,-2.69,2.52,1.15,1.09,-1.74,-2.03,0.8,3.23,1.95,0.76,-0.76,2.18,1.26
2012,-2.3,3.61,2.01,2.24,-1.03,-1.69,1.59,3.1,2.07,1.37,0.32,2.82,2.21
2013,-3.67,2.21,-1.1,1.93,-1.57,-1.81,-1.26,2.38,2.25,-0.69,-1.94,0.53,-0.26
2013,-2.54,2.07,-1.57,3.16,-0.08,-2.49,-1.5,2.1,2.85,-0.82,-1.26,0.34,-0.12
2013,-6.47,4.13,-1.35,3.18,0.12,-2.42,-1.13,1.85,2.0,-0.17,-0.61,1.15,0.6
2013,-5.61,1.47,-0.55,1.67,-0.75,-2.05,-0.57,2.62,3.13,0.79,-1.04,0.72,0.12
2013,-6.7,2.1,-0.05,1.32,-0.05,-2.22,0.37,2.43,2.18,1.27,-0.16,0.81,0.36
2013,-6.11,3.6,0.58,3.26,0.78,-3.45,-0.28,2.54,2.1,1.42,0.24,1.74,1.17
2013,-5.5,5.42,0.01,4.1,0.01,-2.0,-0.69,4.22,3.34,1.5,-0.41,2.86,1.53
2013,-3.48,4.18,0.9,4.25,-0.53,-1.85,0.3,4.45,3.6,0.55,-0.42,3.42,2.32
2013,-2.16,5.14,2.89,2.32,-0.23,-1.8,1.98,4.42,3.58,0.89,0.57,4.58,3.48
2013,-4.12,3.71,-0.49,3.57,-1.17,-1.53,-1.45,3.21,3.3,1.23,-1.95,2.54,1.45
2013,-4.08,0.62,-1.13,0.84,-0.73,-1.79,-1.7,2.34,3.44,0.61,-1.6,-0.17,-0.82
2013,-4.3,1.75,-2.32,1.66,-0.5,-2.31,-2.68,2.69,2.24,0.19,-2.17,-0.11,-0.88
2014,-3.32,2.09,-1.06,1.28,-0.73,-1.35,-1.26,1.91,1.79,0.68,-1.43,0.65,0.0
2014,-3.01,1.36,-0.12,1.65,-0.69,-2.55,-0.38,2.73,2.47,0.19,-0.86,0.46,0.08
2014,-4.77,1.79,0.62,1.87,-1.18,-2.68,0.36,2.25,2.23,1.29,-0.86,1.13,0.5
2014,-3.45,1.94,1.32,1.39,0.16,-2.76,1.4,3.52,2.54,2.35,0.44,2.28,1.84
2014,-5.64,4.22,2.76,2.37,0.71,-2.16,2.32,3.13,2.23,3.24,1.05,3.28,2.42
2014,-5.16,4.19,0.5,2.6,0.74,-2.66,-0.34,3.0,2.84,3.09,0.25,2.94,1.89
2014,-3.97,4.55,1.79,3.09,-0.13,-1.74,0.51,3.4,2.08,3.0,0.01,3.12,1.91
2014,-3.02,4.51,1.13,2.84,0.09,-2.55,0.14,4.81,2.95,2.2,-0.16,4.33,3.12
2014,-2.88,5.49,2.69,2.71,-0.31,-2.3,1.51,5.39,3.61,2.75,0.23,5.28,3.79
2014,-1.88,4.06,3.77,3.7,0.8,-1.25,3.36,2.56,2.49,3.96,2.67,4.46,5.13
2014,-2.69,1.46,0.51,0.6,-0.3,-1.2,0.4,2.02,2.26,1.46,-0.08,1.16,0.81
2014,-1.38,2.99,1.94,1.08,-0.13,-2.65,1.96,4.24,3.09,3.34,0.88,3.6,3.0
2015,-2.68,1.41,0.06,1.6,-1.07,-2.45,0.19,2.82,2.29,1.45,-0.78,1.29,0.71
2015,-2.53,1.27,0.48,3.35,-0.02,-3.37,0.58,2.59,2.85,1.37,0.13,0.87,0.69
2015,-4.46,0.3,-0.02,2.69,-1.8,-2.55,0.51,1.53,2.01,1.83,-1.16,0.23,-0.26
2015,-2.67,1.07,0.3,1.67,-1.19,-2.34,1.27,2.89,2.92,2.25,-0.65,1.57,0.89
2015,-6.36,0.6,0.89,2.79,-1.42,-2.66,0.93,2.85,3.77,3.37,-1.22,1.01,-0.11
2015,-5.4,3.14,0.59,1.51,-0.66,-2.81,-0.55,2.24,3.09,3.64,-1.01,2.13,0.81
2015,-3.76,6.18,2.85,3.09,0.11,-2.0,0.59,3.92,2.79,4.06,0.18,4.7,2.96
2015,-3.43,3.89,2.36,2.37,0.23,-2.23,0.66,4.71,3.75,3.05,0.25,4.14,3.17
2015,-2.64,5.79,2.83,1.93,-0.18,-2.3,1.88,4.8,3.39,3.93,0.45,5.75,4.23
2015,-2.63,3.68,2.46,3.7,-0.89,-1.95,1.91,4.95,4.45,5.18,0.24,5.24,4.8
2015,-2.84,1.62,0.23,0.36,-1.0,-1.73,-0.34,3.92,4.21,2.52,-0.99,2.29,1.24
2015,-1.11,2.84,2.64,1.08,0.0,-2.27,2.39,5.19,4.23,3.11,1.28,4.13,3.54
2016,-0.61,3.86,1.92,2.92,0.03,-1.99,2.01,4.49,4.09,1.82,1.26,4.3,3.72
2016,-1.03,2.7,0.71,2.21,0.45,-2.89,0.92,3.15,2.8,1.27,0.63,2.1,1.74
2016,-1.84,2.59,2.46,2.03,1.2,-3.0,2.9,2.53,3.62,2.31,1.99,2.78,2.72
2016,-3.33,2.0,0.54,1.95,0.27,-2.64,0.83,4.26,4.9,1.28,0.34,2.55,1.99
2016,-6.46,3.4,0.19,3.21,-0.12,-2.33,-0.07,3.9,4.71,1.93,-0.3,2.73,1.36
2016,-5.16,3.59,0.15,3.04,0.15,-3.38,-1.11,4.25,3.88,2.06,-0.59,3.04,1.56
2016,-4.54,4.92,0.02,4.1,-0.5,-2.27,-0.61,3.68,3.79,1.82,-0.78,2.96,1.4
2016,-4.39,3.24,0.58,3.08,-0.8,-1.92,-0.76,4.57,5.15,2.33,-1.24,2.91,1.56
2016,-3.65,7.14,-0.1,2.52,-0.98,-2.3,-0.59,5.14,4.83,1.18,-1.24,4.74,2.63
2016,-3.79,3.5,3.99,3.95,-0.5,-2.65,2.67,4.07,4.66,1.66,0.92,3.87,3.86
2016,-1.21,1.89,2.57,2.11,-0.91,-2.26,2.58,3.74,4.36,1.41,0.76,3.35,2.78
2016,-3.54,1.85,-0.29,2.68,-0.47,-1.9,-0.61,3.33,4.33,0.73,-0.74,1.15,0.59
2017,-4.0,3.42,0.84,1.6,-0.17,-1.99,0.65,3.09,3.76,1.96,0.12,2.3,1.8
2017,-2.88,2.6,1.71,4.11,0.34,-1.87,1.23,2.13,3.42,2.13,1.0,1.52,1.42
2017,-5.37,0.35,1.67,2.52,0.78,-1.98,1.47,1.31,3.66,1.68,1.14,0.41,0.71
2017,-3.81,2.6,2.6,1.67,1.58,-1.99,2.7,3.8,3.99,2.18,2.3,3.04,3.12
2017,-5.99,5.86,1.97,4.05,1.73,-0.9,1.34,2.77,3.05,2.69,1.88,3.84,3.18
2017,-5.04,4.5,2.17,3.91,1.63,-1.51,0.84,3.96,4.37,2.95,1.6,3.97,3.16
2017,-5.02,6.52,0.36,3.84,1.74,-1.6,-0.31,4.18,3.41,2.31,1.05,3.8,2.86
2017,-3.37,4.86,1.47,3.08,1.03,-2.06,0.43,5.31,5.09,2.79,0.9,5.08,4.17
2017,-3.26,7.32,1.34,3.1,0.89,-1.8,0.51,6.18,4.09,1.53,0.79,5.77,4.43
2017,-4.73,3.36,-0.37,3.2,-0.2,-1.46,-1.14,3.95,5.39,1.53,-0.95,2.74,2.05
2017,-3.76,2.79,1.3,1.82,0.72,-1.67,1.04,3.0,3.29,1.06,0.88,2.07,1.89
